city_name,hours_congestion,inner_time,inner_mile_speed,graph_area,n,m,k_avg,intersection_count,streets_per_node_avg,edge_length_total,edge_length_avg,street_length_total,street_length_avg,street_segments_count,node_density_km,intersection_density_km,edge_density_km,street_density_km,circuity_avg,self_loop_proportion,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,degree_centrality_avg,clustering_coefficient_avg,clustering_coefficient_weighted_avg,pagerank_max_node,pagerank_max,pagerank_min_node,pagerank_min,cluster,x-tsne,y-tsne
guayaquil,167,5,12,1706219589.5506551,36971,103995,5.625760731384058,33025,3.1235292526574883,8414326.342000015,80.91087400355799,4842498.085000003,83.84987680080349,57752,21.668371542807442,19.355656330670406,4931.5612090797695,2838.144699930042,1.04630442713,0.0004807923457858551,3.0188399917051028,0.052970340470459606,0.00015217096920169265,0.023941544917445542,0.0001443963299107844,415313210,0.00010425390226506676,415546903,4.062221655566118e-06,2,3.573473,3.332292
hamburg,139,5,12,2447816434.674702,21220,51459,4.8500471253534405,18159,2.8435438265786988,7556494.679999995,146.844957733341,4327123.180999988,141.02213469560644,30684,8.668950702106054,7.418448435416767,3087.0348662415936,1767.7482345913863,1.0776993583399999,0.023863658446530246,2.6016281809613857,0.04369130954623837,0.00022857095647074165,0.06932341456846483,0.0009719140339453119,20834531,0.00018919580715451298,131118,7.102587884165731e-06,0,-2.3519099,2.979062
"hamilton, on",50,3,19,1277101001.1379173,12705,32460,5.109799291617473,10316,2.7899252262888625,6116084.579000006,188.41911826863853,3277089.9500000183,184.97911210205564,17716,9.948312614804657,8.077669652445875,4789.037494724754,2566.038196728433,1.05927541139,0.003727664818237831,2.8277528532073544,0.038804350935920544,0.00040221971753913775,0.050040666404302964,0.001046835348901801,98309688,0.00032852266991311205,36685181,1.1835795317596575e-05,0,-0.09729869,1.5100702
hanover,84,5,13,227231032.29924303,7578,18656,4.923726576933229,6131,2.744655581947744,2427474.982999992,130.11765560677486,1403058.2690000006,134.90944894230773,10400,33.34931819532663,26.98134994134964,10682.849778208212,6174.589160657852,1.0636176058700002,0.0057354202401372215,2.7349168646080804,0.038048613428592816,0.0006498253368000008,0.04461599366587473,0.0008384178668904126,34042298,0.0004789362773636152,492797,1.9988950907958602e-05,0,-1.9826908,-0.28138715
helsinki,43,3,19,304646511.78169537,17676,35603,4.0284000905182165,10628,2.330448065173116,2951255.890999976,82.89346097238928,1743883.6629999932,84.67509895605697,20595,58.021343808020774,34.886334124895036,9687.47639268818,5724.285673914531,1.06782836519,0.0027244895093110127,2.4052604284529,0.12228371833793765,0.00022791513949188712,0.06773025571396273,0.0008920563855207432,25546325,0.00028302493003353954,2708837,8.523214712116753e-06,1,1.6500854,-4.0925508
hermosillo,50,3,20,15101479855.969318,26424,72884,5.516500151377535,22148,2.99988646684832,10678397.781999873,146.51223563470546,5785674.437000004,145.8303785098554,39674,1.7497622916442266,1.4666112335504211,707.10936172119,383.1197003327485,1.0521640456799999,0.0013446023818670767,3.0255960490462868,0.04766570672104115,0.00020877645049299573,0.0335348096247287,8.329953424727807e-05,316893283,0.00016148583097293546,2345282101,5.6956944436811625e-06,2,5.358639,1.2472649
"honolulu, hi",92,5,12,246801701.66239625,6145,14824,4.824735557363709,4619,2.692432872253865,2122448.782999995,143.17652340798676,1211715.585000001,146.41319296761728,8276,24.89853173057063,18.715430116111595,8599.81421806939,4909.672732554837,1.07927520787,0.003845116028062601,2.785687550854366,0.030931711158755686,0.0007852759696230084,0.03954976946026613,0.0006826071620916033,110572576,0.0006667040948288798,110638141,2.4591227260884386e-05,0,-2.7715328,-0.21050932
"houston, tx",98,4,15,3750124088.585612,62827,156844,4.992885224505388,54892,3.0595603800913618,21901775.67299967,139.64050695595412,13460089.216999875,140.67966029118068,95679,16.753312294712806,14.637382311448507,5840.280256235492,3589.238355597041,1.05140800903,0.00658616204636454,2.700536658867421,0.032389672500611595,7.947163952033686e-05,0.036853278882979665,0.0005009507836004725,1388461293,7.583161281224668e-05,151368912,2.412551476731245e-06,2,4.793755,3.2091806
hull,151,5,12,82305731.55038486,9103,19584,4.302757332747446,5846,2.321212786993299,1478034.9900000237,75.47155790441296,810287.298999998,76.54329293406366,10586,110.59983100238216,71.02786027023247,17957.86225525763,9844.846570666426,1.06474477965,0.005208333333333333,2.62686293895786,0.09960292318837977,0.00047272658017444297,0.031425537368633176,0.0007210176801544558,273465641,0.000478402472128021,53350499,1.64891379396798e-05,1,0.28413576,-4.900486
"jacksonville, fl",60,3,17,2266743884.5075827,37629,92200,4.9004756969358745,28757,2.7144755374843865,14955378.686000224,162.20584258134738,8524629.313999973,166.3180043703048,51255,16.600463888832483,12.68647957828153,6597.736421928878,3760.737757919141,1.0806614450799998,0.005737527114967462,2.7865994312896785,0.031472637032013084,0.00013023481707601176,0.04867345221327298,0.00038364144181163377,96614449,0.0001323007037577934,96564464,4.0009373991635425e-06,2,3.6544156,1.6313515
"kansas city, mo",47,3,19,1311848357.0887327,22044,56821,5.1552349845763015,18376,2.9300943567410638,8915756.856000032,156.90953795251812,5125242.581,160.35926851475236,31961,16.803771473190903,14.007716593692436,6796.331914296841,3906.886457802174,1.04709578824,0.0027454638249942804,2.8526454666425263,0.03199169373714558,0.00023387174996945326,0.0556194969368619,0.0009355590069160648,189889312,0.00019087753115757384,189625714,6.889194526484613e-06,0,1.3609097,1.6791269
karlsruhe,93,5,12,191293489.11007833,5305,12594,4.747973609802075,4573,2.869180018850141,1621004.933999996,128.7124768937586,973771.7120000008,127.10765069834237,7661,27.73225594179675,23.905675103079453,8473.915874194765,5090.459254677778,1.08137394314,0.011592821978720023,2.5634809927741165,0.049568977244163134,0.0008951684784694932,0.07379830348727574,0.001087144755236722,3737752224,0.0010210616798281141,441340,2.8562965976333033e-05,0,-3.6240284,-1.2276005
krakow,125,4,15,372444404.7123783,9069,20015,4.4139375895909145,6825,2.5887087881795128,2996666.5730000106,149.72103787159682,1741962.7300000002,148.96209423636054,11694,24.3499429317607,18.32488262314112,8045.943327606702,4677.108067565783,1.07288255486,0.001848613539845116,2.534902782372177,0.0419748444765472,0.0004867597694740838,0.05432425478737005,0.0007501621100647946,288621588,0.00045762135895082774,34802048,1.665124760713926e-05,0,-1.939549,0.003142449
"las vegas, nv",63,4,16,460269465.3390453,20868,49714,4.764615679509297,15998,2.7069676059037757,6192587.95900003,124.5642667860166,3569637.693000005,127.9715240912026,27894,45.33865826756104,34.75789989287145,13454.266305583456,7755.538791543615,1.08472273932,0.0032385243593353987,2.7148089578941264,0.036992728075559325,0.00022833256718786396,0.0493211296402794,0.0012686914755154538,5276795019,0.00020226482897263138,137043163,7.254984589084883e-06,0,0.13231175,5.378174
leeds,143,5,13,633495997.9869937,29954,67725,4.5219336315684036,20275,2.4066902583962078,5959742.58600007,87.99915224806307,3234302.706999996,89.59783663914888,36098,47.28364519299614,32.004937780863884,9407.703608133024,5105.4824612584225,1.06149020584,0.0034403839055001844,2.6973492688790084,0.06917146107316054,0.00015096763701694408,0.029799025171931226,0.00037140316927343134,21099197,0.00016187300413135163,321760,5.019134268688446e-06,1,0.9892025,-2.4799783
leipzig,108,5,11,326122737.70637184,8919,22505,5.046529880031394,7297,2.80479874425384,2952313.555999997,131.18478364807808,1638321.3469999894,131.0866816290598,12498,27.348599066497226,22.37501147978812,9052.768220835142,5023.634225943088,1.05318372292,0.0038213730282159524,2.802801136151268,0.059923794573899986,0.000565881350082088,0.05974938467370276,0.0009786825340316779,26684349,0.0006095789535862045,12370006,1.6940325533119613e-05,0,-1.850078,-0.3553255
"lincoln, ne",48,3,19,302474021.12598866,11007,28882,5.247933133460525,9431,3.0193513218860724,3746910.1970000123,129.73167360293652,2161853.680999991,130.83113537884236,16524,36.38990204522485,31.17953722072459,12387.543839473485,7147.23754771495,1.04513210041,0.002527525794612561,2.8505996184246136,0.033202442024517775,0.0004768247440905376,0.04795433209169895,0.0017113855205571455,134993726,0.0003508855585227703,134928676,1.374642398629594e-05,0,-0.46111348,2.820505
lisboa,162,7,9,93322822.20114301,9701,20168,4.157921863725389,8646,2.9183589320688585,1849606.2059999902,91.70994674732201,1299483.8539999973,92.03795268786722,14119,103.95099259954856,92.64614802759476,19819.44140109103,13924.609472259202,1.07297853545,0.005255850852836176,2.1951585747173814,0.13652286236837252,0.0004286517385283904,0.07652132082603291,0.0010519550096228516,247123157,0.000500855003486885,30043395,1.5695698250276176e-05,1,-1.081385,-5.780104
liverpool,119,6,10,126971601.58848786,14425,33476,4.641386481802426,10369,2.5319237435008666,2721620.337999992,81.30064338630636,1514304.3590000032,82.90289932114327,18266,113.60808101602991,81.66393012514483,21434.87444397766,11926.323209719209,1.0565169186799999,0.0040626120205520385,2.7059803581744477,0.0671948901051632,0.00032178220201079086,0.028008582982586176,0.0008777334626198091,2196507148,0.0003119815608723896,324206,1.0414426167172273e-05,1,0.16546455,-4.903854
ljubljana,100,5,13,315474333.49962497,6994,15927,4.5544752645124404,4907,2.4965684872748066,2197988.362999998,138.00391555220682,1237934.5930000006,141.93242295345112,8722,22.169790874630102,15.554355708008282,6967.24940700322,3924.042185198791,1.0935048969399999,0.003767187794311547,2.687517872462112,0.03658498749350279,0.0006512906141158611,0.032327709465256184,0.0006131651151387251,107544142,0.0006373899253420281,26432546,2.1544899551263328e-05,0,-2.836361,-0.13162673
"los angeles, ca",128,4,14,1973609766.9712806,53199,146406,5.5040884227147115,44067,2.9409951314874334,22415899.19700021,153.10779064382749,12124745.9430001,156.6383218742746,77406,26.955176697184505,22.32812217362788,11357.817321404857,6143.436329668577,1.0479248263299998,0.0010655301012253596,3.044479264289813,0.03316521818612129,0.00010346419832922656,0.031535680495246084,0.0009109296834885225,4757166084,8.169154547916645e-05,15711955,2.839471790379472e-06,2,4.73918,3.0969675
"louisville, ky",53,5,13,1161974990.5854025,22409,54840,4.894462046499173,16764,2.6542014369226647,9018413.997000046,164.44956230853475,4962959.507999992,167.7639018355134,29583,19.28526877218791,14.427160770090506,7761.280638627663,4271.1414171656625,1.07531938512,0.008296863603209336,2.8157540868996502,0.04983569247581597,0.0002184247610898066,0.03393428235679168,0.0007470678206220793,164883914,0.000165952325910667,29397294,6.750955962056491e-06,0,2.2389019,1.0616664
lyon,141,6,10,63916812.09120954,5055,9569,3.78595450049456,4153,2.8811078140454995,869870.9140000051,90.90510126450049,644853.2200000007,90.27764524709515,7143,79.08717338384297,64.97508032900096,13609.422709610359,10088.945285315429,1.04431430273,0.001463057790782736,1.9744543356412796,0.07525773226221856,0.0007491006134734276,0.052703593801517006,0.001272597165114512,257513701,0.0009152661856884184,15925418,3.0470726538303106e-05,1,-2.7950184,-4.612043
"madison, wi",67,4,14,357215926.1782786,8436,20933,4.962778568041727,7202,2.9735656709340916,2847855.286999967,136.04620871351295,1667964.1949999982,135.6619922732817,12295,23.615968331125803,20.161475097293508,7972.363711405927,4669.344429418172,1.0559146023700001,0.005445946591506235,2.7301861071597924,0.03597227788744767,0.0005883554911726981,0.06860676465939591,0.002416461600411629,53442927,0.0004715641816853341,53278643,1.808515476338747e-05,0,-2.0536137,1.2176614
madrid,129,7,8,732832074.6770833,30666,62008,4.044087914954673,28667,3.081882214830757,6203227.524000012,100.03914856147615,4759382.547000047,100.91348190318782,47163,41.84587582839184,39.118102210021156,8464.732560639375,6494.506328884732,1.05042216384,0.0017900916010837313,2.0933313767690667,0.05100446887256758,0.00013187959937892302,0.06286114915541267,0.0005508313787462517,4340536572,0.00016431790011922282,21696579,4.965656124715717e-06,1,2.5358741,-1.9821767
manchester,156,6,10,152249472.49685338,14418,34211,4.745595783048967,10350,2.536482175058954,2673368.63200002,78.14353956329894,1446035.5650000225,79.35657803753826,18222,94.69983549728217,67.9805310997968,17559.132311970883,9497.803449072104,1.0543160061799999,0.0028353453567565986,2.7790077218291964,0.05920920693539826,0.00032916666317877073,0.02851528182364613,0.0005822633358650907,3356338,0.0002598672245731629,234924,1.0465334277209385e-05,1,2.5460212,5.6277895
mannheim,73,4,14,151251999.55048025,6137,14389,4.689261854326218,5575,2.9918526967573733,1593043.0389999996,110.71256091458751,982560.2129999994,106.63774831777724,9214,40.57467020759472,36.85901684981922,10532.376720536,6496.179990480528,1.07498768787,0.010911112655500729,2.462576720438875,0.04407224467745364,0.0007642212930779518,0.0982510455705826,0.0007600615618125366,43457551,0.0007105149756491343,502811,2.471237314038592e-05,0,-2.5827665,-1.5925233
marseille,140,6,10,300671827.42513657,13589,28347,4.172050923541099,10873,2.7001986901170065,2773749.4150000107,97.84984001834448,1720605.583000004,93.80686855304786,18342,45.19545484647539,36.162350470654715,9225.172304148246,5722.536752893528,1.09447531768,0.004586023212332875,2.3470650280864254,0.05537048711960437,0.0003070393673492505,0.07387347609586425,0.0004145767410322765,30842090,0.00034565273734480826,25311174,1.110479215172555e-05,1,-1.3305888,-2.2698064
mazatlan,91,4,14,1884037248.3944046,14220,37778,5.313361462728551,12837,3.1047819971870605,3913894.224000013,103.60247297368872,2295691.3240000024,103.93387015574078,22088,7.547621477292143,6.813559557243266,2077.39747573222,1218.495720271143,1.06880770279,0.001402932923923977,2.8361064228785717,0.05069111411412959,0.00037368038981144846,0.04281997187060495,0.0001237766017615178,3893657100,0.00028924871622349515,3842972780,1.0557817418370022e-05,0,5.9312057,1.3838526
melbourne,118,6,11,51593188.29725476,3567,7131,3.9983179142136254,3361,3.2245584524810766,589372.610999999,82.64936348338226,463923.69500000094,82.19767806520214,5644,69.13703373880846,65.1442585915714,11423.457833315548,8991.956308788265,1.03712148666,0.00112186229140373,2.077095598542191,0.059937529992959114,0.0011212332905814995,0.0572443162855275,0.001304509499844259,29897221,0.0015517994453269346,26033782,4.315605202938248e-05,1,-3.6240337,-4.5700526
"memphis, tn",38,3,19,993485832.0923305,24544,64581,5.2624674054758795,19751,2.8010919165580184,10054421.306999827,155.68698699307578,5444877.562999999,158.51171944687042,34350,24.70493207568861,19.880504947316073,10120.346946291842,5480.5789746722585,1.06421121267,0.0048775955776466755,2.9312853107345163,0.03131505297605225,0.00021441826204925626,0.04142531197616064,0.0012753301036990995,203623779,0.000204574996472679,124896196,6.137051952189553e-06,0,1.6035845,1.6049073
mexicali,96,3,18,16216433396.593832,26789,78319,5.847101422225539,23512,3.103699279555041,11428724.943000132,145.92531752193122,6170019.779999987,148.2963942700569,41606,1.6519662088968885,1.4498872486312904,704.761932756476,380.4794574185447,1.03773267164,0.0017747928344335347,3.154416613784245,0.0416012212496728,0.0002182731604534135,0.035188572424005436,5.236222581409579e-05,2042735974,0.0001830004810336335,87731856,5.612157534822757e-06,2,4.792955,1.5447413
mexico city,218,7,9,1526753163.9592366,102746,258618,5.034122982889845,87145,2.954509177972865,23858732.67900041,92.25472580795,14304469.837999744,94.32181936751428,151656,67.29706047148774,57.0786437894205,15627.105443245982,9369.209231507224,1.04847887265,0.0013804143563093056,2.7528376495715823,0.04913758584360139,4.8996281890957174e-05,0.02678521816882548,0.00031680690632765994,1141524338,3.6715663075931046e-05,31180439,1.4645822461513746e-06,2,5.006794,4.2300425
"miami, fl",105,5,12,172499885.8161478,7716,21651,5.611975116640747,7180,3.2808449974079834,2523648.5959999943,116.56037116068516,1468250.9209999975,117.45067762578974,12501,44.73046439128541,41.62321595767617,14629.856617352927,8511.605176161536,1.02137196312,0.0003694979446676828,2.9811538793848253,0.03662204140242555,0.0007274109029994709,0.03411032116319845,0.0010369681802862348,99055363,0.0005377093428147019,98990356,1.9617275840223644e-05,0,-1.0277116,4.2036705
milan,226,8,8,210968006.2045352,13397,26445,3.947898783309696,12467,3.0763603791893708,2581032.936999983,97.60003543202812,1942467.181999995,94.80999521671195,20488,63.502519841854614,59.09426848312321,12234.23865748464,9207.40171434695,1.04204146349,0.0015882019285309132,2.0578699211266183,0.05163085587785192,0.00029470728451102765,0.09611817855454408,0.0010687593876228401,21227095,0.000398474476651801,14461110,1.1358838063625274e-05,1,-2.3479571,-4.343203
"milwaukee, wi",61,4,17,358634220.8936016,14446,39050,5.406340855600166,13493,3.336079191471688,4914415.056000043,125.84929720870787,2967093.2910000044,125.0513461878874,23727,40.280595543853,37.6232919613186,13703.140329873971,8273.313359798623,1.02382506434,0.0008962868117797695,2.8677130924361984,0.05283424597742911,0.0003742707411284034,0.058064186494202974,0.0015335052353269367,196637824,0.00032634127980615097,196620776,1.0458265903653698e-05,0,0.04063396,3.4001389
"minneapolis, mn",70,4,14,160322183.43685248,7781,23761,6.107441202930215,7366,3.4210255751188794,3392702.0480000083,142.78448078784598,1922660.9619999863,145.87715948406574,13180,48.53352064697128,45.944983046599475,21161.77546531682,11992.48239253978,1.0227781667,0.0005050292496107066,3.1901576489739885,0.028968870391611362,0.0007850181494768946,0.04492138970997697,0.0018438616073689425,34194624,0.0003773789277660853,33297482,1.9414887322036486e-05,0,-1.3786149,4.5357766
monterrey,144,4,13,326954034.78962475,25718,68901,5.358192705498095,23431,3.0829380200637684,6320259.269000067,91.72957241549568,3695471.404999977,93.3883754517191,39571,78.65937490738715,71.66450787211248,19330.72724753733,11302.724578327317,1.0517720635799999,0.0011030318863296613,2.8344499313062514,0.04988815954993026,0.0002083521680405025,0.034625091190532364,0.00016286700047290654,4751771382,0.0002382830062319087,293537866,5.860516624183349e-06,1,1.378163,5.612341
montpellier,163,7,8,64638017.60610861,6048,12998,4.298280423280423,5110,2.787533068783069,1126468.1189999904,86.66472680412298,714759.2289999984,84.67707961142025,8441,93.56722597613259,79.05564231779721,17427.330860678092,11057.876702772675,1.08799809108,0.011694106785659332,2.326945546737218,0.0555739816255398,0.0007108120428775405,0.08106772801713155,0.0011552034577338836,5052362438,0.0009263578560264568,13883028,2.523530496542974e-05,1,-1.995279,-5.178499
"montreal, qc",145,5,12,616882129.8891046,19738,50088,5.075286249873341,18742,3.2501266592359914,6480911.854000037,129.39050978278306,4327289.60499997,134.6010639522215,32149,31.99638803534194,30.38181703102537,10505.91602510044,7014.775425214339,1.06550795616,0.01100063887557898,2.599859830445518,0.030310591172783757,0.00025714577949401287,0.05515394525426013,0.001093334155729046,110744815,0.0001997870489168341,31243662,7.672417151856097e-06,0,2.009595,2.5159497
moscow,210,5,11,1405463573.3604126,16680,34976,4.193764988009591,15467,3.02494004796163,8021875.750000029,229.35372112305663,5467472.500000048,218.3059492912776,25045,11.867970338155914,11.004909905291221,5707.636897924016,3890.1559625110162,1.06043560874,0.0008577310155535224,2.2052008393285316,0.0247489123524155,0.0002514398338035479,0.08530575539568137,0.0008872280792424859,100012502,0.00033582200406276136,31448152,9.09245417946828e-06,0,1.7156518,-1.1812166
munchen,140,5,11,365323633.59333634,14501,37279,5.141576443003932,13069,2.9671746776084413,4647837.033000013,124.67708449797509,2738431.313999997,127.32152287520913,21508,39.69357212772589,35.77376002601542,12722.51944743821,7495.905170614583,1.04785937378,0.004265135867378417,2.736231984001085,0.06582657519495153,0.000354591478827899,0.05522147897846205,0.0011368008862886409,21093139,0.0002568663088074007,146607,1.041335944266063e-05,0,-0.033270713,-0.47196895
naberezhnye chelny,34,3,19,218782391.0666949,2640,5299,4.01439393939394,2387,2.9242424242424243,996406.8759999998,188.0367759954708,681725.3790000003,177.85686903208983,3833,12.066784658163865,10.910384461756491,4554.328486593098,3115.9974789386924,1.0498793736,0.0007548594074353653,2.133143939393936,0.026016728946816847,0.001521179969455835,0.09060606060606068,0.0036565005293858507,540276670,0.002135164340412821,324344024,5.7262626248411305e-05,0,-5.623921,-0.71676475
nantes,160,6,10,94944121.41098288,6797,14845,4.368103575106665,5596,2.7220832720317794,1282464.6729999995,86.39034509936003,764160.8230000007,83.06998836830097,9199,71.58947704174281,58.939931370544755,13507.573232982151,8048.532248691752,1.06255349062,0.0063994610980128,2.4219312441763527,0.06096154871129082,0.0006427462588444839,0.05663282820852283,0.000985485575979648,283833760,0.0007397762614523793,242311065,2.2348590130348403e-05,1,-1.6099306,-3.9115818
naples,186,9,7,156243293.10828316,7876,15924,4.043676993397664,6623,2.808532249873032,1822849.805000007,114.47185411956836,1216817.3800000013,110.8919511528298,10973,50.40856374258319,42.389019510808595,11666.7395363761,7787.965523465356,1.1043565799600001,0.0015699572971615173,2.199940748264772,0.04862476685929898,0.0005134827928124207,0.06461280804856116,0.0014085143047566661,298140875,0.0006369271079578593,183763046,1.941696863726905e-05,1,-2.858905,-3.6972322
"nashville, tn",87,4,16,1616021671.3383973,22469,56223,5.0044950821131335,16747,2.640838488584272,10349514.7819999,184.0797321736638,5580647.717000035,188.15400259609015,29660,13.903897700450427,10.363103600046433,6404.316826660116,3453.3248012559843,1.06706262967,0.007096739768422177,2.8776009909950733,0.028511509112242237,0.00022273878770312565,0.036386428709185216,0.0006183862553034697,202389385,0.00017877751890929726,202180294,6.7115921776286926e-06,0,2.6106708,1.1358389
"new orleans, la",73,5,12,732746676.9525309,15592,40889,5.244869163673679,14396,3.382632119035403,4873728.287999992,119.19411792902716,3143942.692999998,119.07971718051657,26402,21.278840956122263,19.646626116234998,6651.314077969848,4290.627022800775,1.0403975913099999,0.003399447284110641,2.767564563023785,0.03416213017042608,0.00033640364079752456,0.0338677954506585,0.0003280796862665928,115959722,0.00029575979615588453,115897829,9.653750053128363e-06,0,1.1934022,2.936267
"new york city, ny",133,7,9,1230682053.7368743,55463,141731,5.110830643852658,51513,3.314678253971116,16523389.040000316,116.58274505930471,11267618.777000114,122.64608828683822,91871,45.06687964742049,41.85727730698973,13426.204591046298,9155.588758921793,1.02119820013,0.0011006766339050737,2.701231451598315,0.03679248166423943,9.215013241230484e-05,0.040292799232090885,0.0007162387638181097,42727425,8.06404484601423e-05,42424258,2.7137019653081813e-06,2,4.5323405,3.9683118
newcastle,90,3,19,118929144.78365444,9095,21016,4.621440351841671,6307,2.4450797141286422,1832593.8890000002,87.19993761895702,992619.2649999991,89.32858756299488,11112,76.47410579252742,53.03157616640687,15409.123578023671,8346.307936592713,1.06495571989,0.00299771602588504,2.7268517500458187,0.06698703497101596,0.0005081856555796202,0.028634781015210067,0.000822829706944402,11134436,0.00044544565566330684,11134462,1.658054384397363e-05,1,1.0585719,-4.3953524
nice,130,6,10,91924016.22795694,4232,8872,4.19281663516068,3393,2.7393667296786393,1232929.110000001,138.9685651487828,766358.3630000014,132.79472587073323,5771,46.03802328985837,36.91091990134439,13412.480879235445,8336.86771365118,1.19997696496,0.0031559963931469797,2.335251260239442,0.04088732255153993,0.0009909753332925477,0.045800702133405466,0.00037574534606200585,812160263,0.0011559754478334624,35727746,3.584566311489451e-05,1,-4.8477635,-2.8229148
nizhny novgorod,180,5,12,368674287.71974015,4658,11949,5.130528123658222,3807,2.8140832975525982,2245466.7650000085,187.92089421709,1216479.9240000062,186.5480637938976,6521,12.634458531973705,10.326187984376103,6090.651938024422,3299.606087324303,1.05872489045,0.0005021340697966356,2.870319879776737,0.02689015341759115,0.0011016809370105992,0.05669099756691034,0.0019136836488023781,304927622,0.0008564018451767233,426956720,3.228918729195446e-05,0,-4.8587146,-0.2442146
"norfolk, va",56,4,15,170700858.73827103,8383,22034,5.25682929738757,7078,3.0150304187045216,2755131.7580000055,125.0400180629938,1622730.2889999996,128.19800039500709,12658,49.1093018627008,41.464349109411465,16140.116566281262,9506.2807591851,1.05480484764,0.0055822819279295645,2.892480814346486,0.035426490257251,0.000627156919277971,0.05011730088671473,0.0004973676722354279,5358473002,0.00047553684742670605,221047215,1.8077419954278773e-05,0,-0.29734895,5.2085233
nottingham,149,6,10,90645876.79297884,9251,20605,4.454653550967462,6344,2.4217922386769,1622963.5229999912,78.76551919436987,874120.4939999989,78.28412090274037,11166,102.0564897963076,69.98663617638907,17904.438463390772,9643.246057361825,1.05927718501,0.003300169861684057,2.6553039311065825,0.1274940501672098,0.00048158416767211286,0.03278924800922429,0.001322591177616609,110625822,0.00043148890224455847,36488754,1.6271454209701254e-05,1,0.08608289,-5.227246
nuremberg,107,5,13,270511332.0214813,8304,19442,4.682562620423892,6570,2.7165221579961463,2260615.1259999825,116.27482388643055,1326255.347999992,117.6384023416704,11274,30.697420096769108,24.287337432053594,8356.822278411859,4902.7718657445175,1.06144063279,0.005657854130233514,2.6428829479768687,0.049976223849185264,0.0005639603300522326,0.05594492614001228,0.00208978566756709,31055905,0.0005617945091499627,5890932,1.8154723858572603e-05,0,-2.0834143,-0.63616616
"oklahoma city, ok",51,4,14,2388538569.938123,28079,72210,5.143345560739342,23272,2.8733216994907225,13258097.262000015,183.60472596593291,7389985.19399999,184.37626790748712,40081,11.75572391980566,9.743196234257537,5550.715164856425,3093.9358849002947,1.06449300673,0.005594792964963301,2.8240594987950574,0.03181097151104555,0.00018318062400236412,0.049836091707240106,0.0003516493555575576,147415341,0.00016394708448116095,144800992,5.386243986591862e-06,2,3.3234026,1.387509
"omaha, ne",35,3,21,470249544.0766935,16340,44170,5.406364749082007,14226,3.0619951040391675,6059127.406999973,137.17743733303087,3443909.4349999963,139.2660210683811,24729,34.74750843636138,30.252022950775824,12884.919258979191,7323.578466751953,1.04365177446,0.0013131084446456874,2.9286780905752807,0.03194701865977548,0.0003308871258388353,0.050797633618931685,0.0013255416746482027,133949543,0.00026120877327720916,133900849,9.274852646685723e-06,0,0.09858112,2.7986732
"orlando, fl",74,4,15,505027705.19941515,8230,19633,4.771081409477522,7204,2.9756986634264884,2728740.7799999863,138.98745887026874,1717073.8589999997,143.79648764760069,11941,16.296135667943812,14.264563955269404,5403.150662640412,3399.9597275994915,1.0681603283299999,0.0037182295115366975,2.5542770352369373,0.08431103994421596,0.000579788723961316,0.06163628999594883,0.0016252775726636273,561189036,0.0004945649041850344,27337011,1.8793203963349842e-05,0,-2.4993618,0.6955598
oslo,113,7,8,540771260.7365166,9563,21778,4.554637666004392,7638,2.7007215309003456,3279083.848999993,150.56864032509841,1837216.0939999945,141.72769374373172,12963,17.68400189569142,14.124271303909971,6063.716930026875,3397.3996537792214,1.1180446885,0.0086325649738268,2.5447523441039985,0.05968336814971504,0.0004763268841251199,0.08412980584893315,0.0006478160497634719,1633421263,0.00044789164684169805,103132,1.5781140536702908e-05,0,-2.9821982,-1.4927303
"ottawa, on",107,6,10,165037778.58136573,6497,16398,5.047868246883176,5807,3.0226258273049105,2191024.8690000055,133.6153719356022,1294147.5619999948,132.88300256699813,9739,39.366744122751854,35.18588319544713,13275.898935587056,7841.523153815135,1.08447381765,0.00500060983046713,2.6832153301523984,0.03321897122857738,0.0007770733138674542,0.08534708326920046,0.0022297077365078482,900984750,0.0006434065270692253,899981347,2.332137617833403e-05,0,-4.03516,-1.6795529
palermo,119,6,10,194216003.24648082,8269,18319,4.430765509735156,6904,2.8071108961180307,1988159.106999993,108.52989284349545,1227410.4219999989,105.8842669082125,11592,42.57630608073918,35.548049000051186,10236.844924034442,6319.821237605658,1.08324855111,0.00169223210873956,2.43622364655138,0.04360083080658197,0.0005358932643608107,0.04381827709920549,0.00046326150237511776,513405534,0.0005465156238957389,262346946,1.8230106010745473e-05,1,-1.772428,-2.134959
paris,237,7,8,120379644.25539264,10681,20896,3.912742252598072,10162,3.1405299129295017,1930173.1880000043,92.37046267228195,1568258.9030000032,94.35974145607719,16620,88.72762555552681,84.41626541477983,16034.049609791391,13027.608718238509,1.02139487642,0.002153522205206738,1.9986237243703773,0.10720783685688098,0.0003663616341383775,0.06587175268946692,0.003023994547598597,1758970671,0.0005027128343909644,361136,1.4188733595821426e-05,1,-1.8727942,-5.865343
"philadelphia, pa",112,6,10,495689292.4883155,24811,61684,4.972310668655033,23657,3.3215912296965056,6838567.369999955,110.86452516049472,4566377.315999963,110.9690720777634,41150,50.05353227512949,47.72546100651881,13796.076440689216,9212.1766299957,1.03313850327,0.003355813501069969,2.5914412961992634,0.033187909506153294,0.00020041558519369467,0.03787164295406678,0.0010482553454178305,110250592,0.0001978802433964109,109758248,6.06950715320941e-06,1,2.3171766,3.8204176
